,blockid,dist_dtown,lg_den_parc,lg_den_finsqft,dum_400m,dum_800m,dum_1200m,dum_1600m,dum_2400m,dum_3200m,dum_4800m,dum_6400m,dum_8000m,year
11558,13954,6492,-3.149197,-0.99538225,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11559,13955,6408,-3.1472468,-1.060887,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11560,13957,6275,-3.198405,-1.0553902,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11561,13958,6335,-3.450205,-1.5259259,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11562,13959,6400,-4.3123465,-2.2749202,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11563,13985,7822,-3.450293,-1.6307492,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11564,14003,7759,-3.6933312,-1.8125175,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11565,14005,7642,-3.3646135,-1.4136,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11566,14006,7582,-3.4617128,-1.1739111,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11567,14009,7283,-3.9010358,-1.8557128,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11568,14010,7365,-4.01138,-2.0113802,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11569,14014,7605,-3.8352888,-1.9321989,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11570,14017,7175,-3.6971204,-1.7626219,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11571,14018,7239,-3.9694858,-1.9106803,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11572,14019,7303,-3.6980789,-1.8623883,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11573,14020,7161,-4.304878,-2.3005567,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11574,14038,7587,-4.282713,-2.1928077,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11575,14042,7511,-4.202134,-1.5840858,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11576,14057,7738,-3.0689805,-0.6924036,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11577,14060,7653,-3.5591083,-1.4763229,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11578,14062,6915,-2.8215508,-0.5583095,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11579,14063,7419,-3.3925965,-1.3672906,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11580,14064,7378,-3.300204,-0.9731859,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11581,14066,7255,-2.973172,-0.7941949,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11582,14067,7301,-2.9355989,-0.7732336,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11583,14070,7023,-3.3100557,-1.1927844,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11584,14071,7130,-3.5715795,-1.2610985,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11585,14072,5860,-3.170869,-0.72062004,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11586,14078,6249,-4.3244267,-2.2488794,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11587,14082,6473,-3.999174,-1.8348212,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11588,14085,6840,-3.7105615,-1.5091645,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11589,14090,6903,-4.335939,-1.8997765,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11590,14094,6952,-3.6253948,-1.2188547,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11591,14095,6757,-3.0820036,-0.5823164,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11592,14100,6803,-3.4001453,-0.18134736,0,1,0,0,0,0,0.0,0.0,0.0,1910.0
11593,14101,6532,-4.3450403,-1.8097461,0,1,0,0,0,0,0.0,0.0,0.0,1910.0
11594,14102,6472,-3.7947738,-1.2658571,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11595,14111,5709,-2.9863646,-0.89294285,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11596,14112,5722,-3.1984456,-1.0585666,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11597,14113,5735,-3.5342376,-1.4514524,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11598,14114,5934,-3.0571375,-1.1277187,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11599,14115,6132,-3.136319,-1.089044,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11600,14116,6120,-3.0819612,-1.1134782,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11601,14117,5921,-3.0336566,-0.8906417,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11602,14118,5910,-3.0819612,-0.93120474,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11603,14119,6109,-3.3581676,-1.1028951,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11604,14120,6308,-3.2710385,-1.1829025,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11605,14121,6319,-3.2710385,-1.2376149,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11606,14122,6334,-3.1781955,-1.2167745,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11607,14123,6538,-3.3701017,-1.3037758,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11608,14124,6524,-3.189791,-1.1583825,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11609,14125,6512,-3.4737997,-1.4444159,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11610,14129,6748,-3.9991958,-2.026068,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11611,14131,6782,-3.596465,-1.5550724,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11612,14132,6801,-3.3923452,-0.62891716,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11613,14134,6618,-3.4150152,-1.3010718,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11614,14135,6601,-3.6134825,-1.7561499,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11615,14136,6587,-3.3411705,-1.2044501,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11616,14137,6568,-3.3923233,-1.2834201,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11617,14138,6556,-3.3288279,-1.4097499,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11618,14139,6354,-3.2276511,-1.1159406,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11619,14142,6409,-3.7103713,-1.667009,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11620,14148,6152,-3.073535,-1.0262603,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11621,14149,5950,-2.892758,-0.785548,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11622,14152,6010,-3.4793696,-1.4224647,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11623,14158,5752,-3.0400746,-0.8970598,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11624,14169,5907,-3.2276297,-1.2733872,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11625,14178,6503,-4.043598,-2.258268,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11626,14180,6698,-4.295435,-2.2742457,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11627,14202,6509,-3.462676,-1.2894897,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11628,14204,6297,-3.3525898,-0.7081512,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11629,14207,6092,-3.1637118,-1.2660846,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11630,14211,5691,-3.8064966,-1.755344,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11631,14244,6650,-4.324344,-2.3466206,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11632,14263,6625,-4.00013,-1.8602512,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11633,14269,6044,-3.8182478,-1.8837495,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11634,14270,6020,-3.6981006,-1.6981006,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11635,14271,5997,-3.5540285,-1.7981538,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11636,14272,5977,-3.6686654,-1.6454129,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11637,14273,5960,-3.8104565,-1.7612386,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11638,14274,5948,-3.505489,-1.3532008,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11639,14276,5918,-4.051249,-1.7088263,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11640,14280,5768,-3.613419,-1.1764616,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11641,14281,5786,-4.312389,-2.2870831,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11642,14282,5806,-3.5790286,-1.5578394,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11643,14311,7205,-3.4770367,-1.4456283,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11644,14320,7056,-3.4425023,-1.269316,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11645,14321,7105,-3.5419536,-1.6281396,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11646,14323,7201,-3.317039,-1.3347678,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11647,14324,7251,-3.4995103,-1.4909102,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11648,14331,7076,-4.0588055,-1.9869235,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11649,14332,7190,-3.3353019,-1.3668189,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11650,14336,6802,-3.492737,-1.337401,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11651,14340,6699,-3.693309,-1.4332378,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11652,14347,6062,-3.9517746,-2.0274951,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11653,14358,7523,-3.8554182,-1.8641921,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11654,14363,7850,-4.0242395,-2.015639,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11655,14374,8323,-4.3163476,-2.366958,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11656,14379,8494,-4.0290794,-1.554863,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11657,14403,8296,-4.324385,-2.2525034,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11658,14420,8008,-4.3125157,-2.208712,0,1,0,0,0,0,0.0,0.0,0.0,1910.0
11659,14462,8447,-4.1528234,-1.7514226,0,1,0,0,0,0,0.0,0.0,0.0,1910.0
11660,14475,7971,-4.318939,-2.37942,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11661,14482,8345,-4.281766,-1.8536313,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11662,14499,7775,-3.9944272,-1.6805599,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11663,14516,7898,-3.9345489,-1.4842999,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11664,14526,8471,-3.6079907,-1.4496284,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11665,14551,7536,-3.7048366,-1.4693081,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11666,14554,7292,-3.3981137,-1.1676648,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11667,14556,7338,-3.7223253,-1.4996089,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11668,14557,7362,-3.8006024,-1.2927467,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11669,14561,7145,-3.5220964,-1.3607283,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11670,14562,7123,-3.571639,-1.193241,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11671,14563,7096,-3.4924576,-1.2856319,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11672,14564,6862,-3.6208644,-1.5002905,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11673,14566,7000,-3.7505598,-1.420146,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11674,14575,7514,-3.8828092,-2.0135772,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11675,14582,8286,-3.9519525,-1.7701088,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11676,14583,8285,-4.5138965,-2.346579,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11677,14584,8281,-4.0159044,-1.8760253,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11678,14587,8545,-3.9767854,-1.6912282,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11679,14596,8752,-3.8354793,-1.2864759,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11680,14618,7633,-3.9807303,-1.0122474,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11681,14630,6964,-4.306875,-1.9764614,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11682,14672,8498,-3.8780715,-0.63132685,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11683,14695,6843,-3.8025913,-1.688648,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11684,14710,7303,-4.0375857,-1.593541,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11685,14713,6882,-3.6135035,-1.1069984,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11686,14714,6881,-4.0114436,-1.8843387,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11687,14862,7834,-3.9786825,-2.0810554,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11688,14866,7852,-4.006787,-2.221457,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11689,14867,7898,-3.9094133,-1.6171573,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11690,14868,7945,-3.6298985,-1.7214136,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11691,14878,8750,-3.9847298,-1.7294573,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11692,14899,8782,-3.5463164,-1.3812205,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11693,14904,8910,-3.4098275,-0.7377296,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11694,14943,7807,-3.721419,-1.5482328,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11695,14944,7640,-3.7561796,-1.3312979,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11696,14958,8416,-3.9322708,-1.74475,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11697,14964,8625,-3.2838972,0.1267114,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11698,14965,8684,-3.522118,-1.1641831,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11699,14984,8966,-4.2475805,-2.1576753,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11700,14987,8797,-3.5462546,-1.5209489,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11701,15012,8945,-4.336019,-2.2391093,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11702,15021,8762,-4.017951,-1.868732,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11703,15029,8318,-4.05555,-1.9349765,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11704,15039,7980,-3.8025913,-1.7897542,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11705,15040,8030,-3.4483972,-1.0317566,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11706,15060,9284,-3.9964898,-1.9794564,0,1,0,0,0,0,0.0,0.0,0.0,1910.0
11707,15117,8984,-3.9945152,-1.6481621,0,1,0,0,0,0,0.0,0.0,0.0,1910.0
11708,15118,8953,-3.7269106,-1.1563675,0,1,0,0,0,0,0.0,0.0,0.0,1910.0
11709,15121,8863,-3.9767854,-1.5234671,0,1,0,0,0,0,0.0,0.0,0.0,1910.0
11710,15123,8807,-4.312579,-2.3831604,0,1,0,0,0,0,0.0,0.0,0.0,1910.0
11711,15148,9239,-4.1687036,-1.8633523,0,0,1,0,0,0,0.0,0.0,0.0,1910.0
11712,15195,9361,-3.933538,-1.7968173,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11713,15263,9644,-4.0117183,-1.994685,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11714,15288,9398,-4.0234375,-1.7681652,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11715,15425,10546,-3.9913146,-1.7102813,0,0,1,0,0,0,0.0,0.0,0.0,1910.0
11716,15432,10764,-4.353705,-2.267345,0,0,0,1,0,0,0.0,0.0,0.0,1910.0
11717,15762,8623,-4.3775887,-2.6067364,0,1,0,0,0,0,0.0,0.0,0.0,1910.0
11718,15778,8740,-4.315151,-2.2544534,0,0,1,0,0,0,0.0,0.0,0.0,1910.0
11719,15816,9099,-4.5806856,-2.4376707,0,0,1,0,0,0,0.0,0.0,0.0,1910.0
11720,15897,10166,-4.906351,-2.6608386,0,0,0,0,0,1,0.0,0.0,0.0,1910.0
11721,16021,12490,-4.3127694,-1.7637663,0,0,0,0,0,0,1.0,0.0,0.0,1910.0
11722,16068,10409,-4.0029864,-1.3902025,0,0,0,0,1,0,0.0,0.0,0.0,1910.0
11723,16122,8839,-3.7997196,-1.3284278,0,1,0,0,0,0,0.0,0.0,0.0,1910.0
11724,16141,9971,-4.6145124,-2.1673543,0,0,0,0,1,0,0.0,0.0,0.0,1910.0
11725,16519,7155,-4.059639,-1.3606691,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11726,16532,7553,-3.7193313,-1.3929955,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11727,16559,7894,-3.601321,-1.5312831,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11728,16566,8530,-4.417696,-2.290591,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11729,16571,8255,-3.2753952,0.41231215,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11730,16574,8175,-3.843482,-1.6155952,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11731,16624,6092,-5.6057444,-3.5643518,0,1,0,0,0,0,0.0,0.0,0.0,1910.0
11732,17160,5192,-5.6969004,-3.5999901,0,0,0,1,0,0,0.0,0.0,0.0,1910.0
11733,17227,7014,-4.065019,-1.7356213,0,0,1,0,0,0,0.0,0.0,0.0,1910.0
11734,17726,9641,-3.1597927,0.396027,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11735,17869,7798,-3.352954,-0.15265074,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11736,17969,6731,-4.441334,-1.9047753,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11737,18055,8228,-3.1886191,-0.44043112,0,1,0,0,0,0,0.0,0.0,0.0,1910.0
11738,18057,8009,-3.787425,-0.87894005,0,0,1,0,0,0,0.0,0.0,0.0,1910.0
11739,18091,8360,-3.4067235,0.032609135,0,1,0,0,0,0,0.0,0.0,0.0,1910.0
11740,18093,9040,-4.143218,-1.9848553,0,1,0,0,0,0,0.0,0.0,0.0,1910.0
11741,18144,7402,-3.6159904,-1.3441489,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11742,18146,7779,-4.294896,-1.8832762,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11743,18147,7949,-4.1261153,-1.9500239,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11744,18223,12158,-3.455997,-0.9488161,0,1,0,0,0,0,0.0,0.0,0.0,1910.0
11745,18230,12255,-3.2461085,-1.1238927,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11746,18231,12163,-3.287374,-1.1904641,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11747,18243,12321,-3.5618432,-0.819904,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11748,18280,13102,-3.7740057,-0.96511984,0,0,1,0,0,0,0.0,0.0,0.0,1910.0
11749,18292,12519,-3.499435,-1.295315,0,1,0,0,0,0,0.0,0.0,0.0,1910.0
11750,18293,12606,-3.9865031,-1.8133167,0,0,1,0,0,0,0.0,0.0,0.0,1910.0
11751,18295,12599,-3.4333432,-1.3802646,0,1,0,0,0,0,0.0,0.0,0.0,1910.0
11752,18307,12845,-4.1168513,-1.9833122,0,1,0,0,0,0,0.0,0.0,0.0,1910.0
11753,18325,12287,-3.9116368,-1.7813032,0,0,1,0,0,0,0.0,0.0,0.0,1910.0
11754,18352,11075,-4.6895947,-2.0694587,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11755,18373,12790,-3.5343223,-1.3913075,0,1,0,0,0,0,0.0,0.0,0.0,1910.0
11756,18374,12898,-3.4093835,-1.3965464,0,1,0,0,0,0,0.0,0.0,0.0,1910.0
11757,18375,12981,-3.3925211,-1.0384127,0,1,0,0,0,0,0.0,0.0,0.0,1910.0
11758,18383,12927,-4.668422,-2.5715122,0,0,1,0,0,0,0.0,0.0,0.0,1910.0
11759,18447,12166,-3.5708153,-1.5664939,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11760,18451,11808,-3.3991544,-0.89400434,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11761,18486,12000,-5.570684,-3.1996164,0,0,1,0,0,0,0.0,0.0,0.0,1910.0
11762,18594,8837,-4.0852427,-0.81573004,0,1,0,0,0,0,0.0,0.0,0.0,1910.0
11763,19364,11424,-5.2512603,-2.175713,0,0,0,0,1,0,0.0,0.0,0.0,1910.0
11764,19743,12228,-3.7501483,-1.4948758,0,0,0,0,0,0,1.0,0.0,0.0,1910.0
11765,20047,17216,-5.2115583,-2.9735122,0,0,0,0,0,0,0.0,0.0,1.0,1910.0
11766,20826,22143,-5.7639866,-2.6584766,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11767,21262,13698,-4.84846,-1.6017153,0,0,0,1,0,0,0.0,0.0,0.0,1910.0
11768,21318,14393,-4.94355,-2.5856154,0,1,0,0,0,0,0.0,0.0,0.0,1910.0
11769,21321,14359,-4.902255,-2.876949,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11770,21400,20504,-5.842146,-3.5703044,0,1,0,0,0,0,0.0,0.0,0.0,1910.0
11771,21477,19151,-5.512519,-2.8285718,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11772,21546,21906,-4.3264794,-1.4971755,0,0,0,0,1,0,0.0,0.0,0.0,1910.0
11773,21604,16378,-4.9651704,-1.2120471,0,0,0,0,0,0,1.0,0.0,0.0,1910.0
11774,21637,16604,-5.36507,-2.9369352,0,1,0,0,0,0,0.0,0.0,0.0,1910.0
11775,21912,11231,-5.4738803,-3.1354237,0,0,0,0,0,0,0.0,0.0,1.0,1910.0
11776,22050,13365,-5.7588105,-2.7502103,0,0,0,0,0,0,0.0,1.0,0.0,1910.0
11777,22083,11253,-3.9343133,-1.6100308,0,0,0,0,0,0,0.0,1.0,0.0,1910.0
11778,22139,11087,-4.3779254,-1.3588089,0,0,0,0,0,0,0.0,1.0,0.0,1910.0
11779,22372,16822,-4.518629,-1.4255577,0,0,0,0,0,0,1.0,0.0,0.0,1910.0
11780,22468,19054,-3.8787515,-1.720389,0,0,0,0,0,0,0.0,0.0,1.0,1910.0
11781,22973,13846,-4.555076,-1.8885583,0,0,0,0,0,0,0.0,1.0,0.0,1910.0
11782,23278,15634,-5.1186185,-2.9172213,0,0,0,0,0,0,0.0,0.0,1.0,1910.0
11783,23427,17639,-6.042564,-3.641163,0,0,0,0,0,1,0.0,0.0,0.0,1910.0
11784,23449,16803,-5.7201505,-3.248859,0,0,0,0,0,0,0.0,1.0,0.0,1910.0
11785,23503,35103,-3.9923325,-1.7492945,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11786,23538,32339,-4.4332657,-2.4509945,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11787,23626,29179,-5.3078203,-2.2200387,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11788,23659,25417,-3.3029368,-0.505323,0,0,0,1,0,0,0.0,0.0,0.0,1910.0
11789,23661,25160,-4.160471,-0.22962382,0,0,0,1,0,0,0.0,0.0,0.0,1910.0
11790,23665,25367,-3.6796095,-0.25391236,0,0,0,1,0,0,0.0,0.0,0.0,1910.0
11791,23689,25661,-4.109016,-1.2733252,0,0,0,1,0,0,0.0,0.0,0.0,1910.0
11792,23692,27121,-5.0553746,-1.9623032,0,0,0,0,1,0,0.0,0.0,0.0,1910.0
11793,23840,36375,-5.711212,-3.7334883,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11794,23842,37543,-5.68043,-2.34377,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11795,23851,32440,-5.55145,-3.3446236,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11796,23857,37869,-4.86257,-1.5259098,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11797,23961,31734,-4.574147,-1.7448432,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11798,23991,30213,-4.4532647,-1.964714,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11799,24006,38035,-5.5428896,-3.3639126,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11800,24052,34843,-5.2378674,-2.4553945,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11801,24069,29708,-4.9470935,-2.503049,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11802,24113,24147,-6.0019846,-2.4152846,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11803,24116,21780,-5.6627655,-2.3449109,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11804,24142,33445,-5.519604,-2.5558164,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11805,24155,33298,-5.408329,-2.4074614,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11806,24160,26485,-5.6215057,-2.7960799,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11807,24165,28512,-5.5451436,-2.3655918,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11808,24253,24298,-4.7916975,-2.2526217,0,0,0,0,0,0,1.0,0.0,0.0,1910.0
11809,24274,24565,-4.7940345,-1.9864997,0,0,0,0,0,0,1.0,0.0,0.0,1910.0
11810,24277,24260,-3.0599418,-0.35751134,0,0,0,0,0,0,1.0,0.0,0.0,1910.0
11811,24278,24232,-3.366205,-0.8347261,0,0,0,0,0,0,1.0,0.0,0.0,1910.0
11812,24290,28532,-5.2158294,-2.6371903,0,0,0,0,0,0,0.0,0.0,1.0,1910.0
11813,24292,28588,-4.9503856,-2.7199366,0,0,0,0,0,0,0.0,1.0,0.0,1910.0
11814,24301,27998,-4.2767835,-2.3736935,0,0,0,0,0,0,1.0,0.0,0.0,1910.0
11815,24313,28062,-4.587879,-2.1407213,0,0,0,0,0,0,0.0,1.0,0.0,1910.0
11816,24325,28785,-6.006245,-3.4916973,0,0,0,0,0,0,0.0,1.0,0.0,1910.0
11817,24334,27479,-5.0663576,-2.1884108,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11818,24344,25838,-5.3466625,-3.0203266,0,0,0,0,0,0,0.0,1.0,0.0,1910.0
11819,24346,26682,-4.886166,-2.7100747,0,0,0,0,0,0,0.0,0.0,1.0,1910.0
11820,24348,28265,-5.1055527,-2.718163,0,0,0,0,0,0,0.0,0.0,1.0,1910.0
11821,24349,28218,-4.985331,-1.9666306,1,0,0,0,0,0,0.0,0.0,0.0,1910.0
11822,24372,23307,-5.243179,-3.028335,0,0,0,0,0,0,0.0,0.0,1.0,1910.0
11823,24376,20658,-5.459353,-2.3085966,0,0,0,0,0,0,1.0,0.0,0.0,1910.0
11824,24404,24036,-4.068248,-1.2864923,0,0,0,0,0,0,0.0,1.0,0.0,1910.0
11825,24423,24634,-4.000393,-1.483197,0,0,0,0,0,1,0.0,0.0,0.0,1910.0
11826,24424,24681,-3.3981385,-1.1806545,0,0,0,0,0,1,0.0,0.0,0.0,1910.0
11827,24425,25149,-4.261422,-1.709972,0,0,0,0,1,0,0.0,0.0,0.0,1910.0
