,tractid,dist_dtown,den_parc,den_finsqft,den_line,lg_den_parc,lg_den_finsqft,tot_parc,tot_finsqft,tot_line_len,period,chg_tot_finsqft,chg_den_line,chg_den_finsqft,chg_tot_line_len
652,98,6953,4.8307547e-06,0.0005482906,0.0018646016,-5.315985,-3.2609892,62637,3470569.5,389052.62,5,898851.5,0.0018646016,0.00025216537,63697.406
653,98,6953,3.8646038e-05,0.0036102247,0.0018646016,-4.412895,-2.4424658,76354,4164528.2,405158.72,6,693958.75,0.0,0.0030619341,16106.094
654,98,6953,0.000110141205,0.00944144,0.0018646016,-3.9580503,-2.0249617,101258,5415920.0,427340.4,7,1251391.8,0.0,0.0058312155,22181.688
655,98,6953,0.00014250726,0.012083348,0.0018646016,-3.846163,-1.9178127,115969,6272931.0,442741.84,8,857011.0,0.0,0.002641908,15401.4375
656,99,5857,5.6935046e-06,0.0010240175,0.0005784102,-5.2446203,-2.9896927,9229,364279.28,152356.6,0,,,,
657,99,5857,7.1168806e-06,0.0012090789,0.0005784102,-5.1477103,-2.9175453,10910,442698.88,273684.16,1,78419.59,0.0,0.00018506148,121327.56
658,99,5857,1.4945449e-05,0.002093936,0.0005784102,-4.825491,-2.6790366,25179,1250249.9,281973.1,2,807551.0,0.0,0.00088485715,8288.9375
659,99,5857,2.917921e-05,0.0039768196,0.0005784102,-4.5349264,-2.400464,32109,1712893.8,309384.16,3,462643.88,0.0,0.0018828835,27411.062
660,99,5857,5.3376603e-05,0.006561564,0.0005784102,-4.2726493,-2.1829927,45857,2580937.8,325355.22,4,868044.0,0.0,0.0025847442,15971.0625
661,99,5857,0.0001309506,0.014222567,0.0005784102,-3.8828926,-1.847022,62637,3490553.8,389052.62,5,909616.0,0.0,0.007661003,63697.406
662,99,5857,0.00019215577,0.01976711,0.0011512685,-3.7163465,-1.7040569,76354,4192303.2,405158.72,6,701749.5,0.00057285826,0.0055445423,16106.094
663,99,5857,0.00034374534,0.03317833,0.0011512685,-3.4637632,-1.4791455,101258,5462539.0,427340.4,7,1270235.8,0.0,0.01341122,22181.688
664,99,5857,0.0004234544,0.04109251,0.0011512685,-3.3731933,-1.3862373,115969,6330670.5,442741.84,8,868131.5,0.0,0.007914182,15401.4375
665,100,7210,2.3403857e-06,0.00026680398,0.0006232494,-5.6307125,-3.5738077,9229,364849.28,152356.6,0,,,,
666,100,7210,2.8084628e-06,0.00034918555,0.0006232494,-5.5515313,-3.4569438,10910,443444.88,273684.16,1,78595.59,0.0,8.2381564e-05,121327.56
667,100,7210,7.489234e-06,0.0010082382,0.0006232494,-5.1255627,-2.9964368,25179,1252403.9,281973.1,2,808959.0,0.0,0.00065905263,8288.9375
668,100,7210,1.0297697e-05,0.0013246583,0.0006232494,-4.98726,-2.877896,32109,1715723.8,309384.16,3,463319.88,0.0,0.0003164201,27411.062
669,100,7210,3.0425013e-05,0.0034572177,0.0006232494,-4.5167694,-2.4612732,45857,2588323.8,325355.22,4,872600.0,0.0,0.0021325594,15971.0625
670,100,7210,7.676465e-05,0.007991949,0.0006232494,-4.1148386,-2.0973473,62637,3507627.8,389052.62,5,919304.0,0.0,0.0045347316,63697.406
671,100,7210,0.0001352743,0.014413499,0.0006232494,-3.8687847,-1.8412305,76354,4223096.0,405158.72,6,715468.25,0.0,0.00642155,16106.094
672,100,7210,0.00022420895,0.02230316,0.0006232494,-3.649347,-1.6516336,101258,5510187.5,427340.4,7,1287091.5,0.0,0.007889661,22181.688
673,100,7210,0.00024012357,0.023711735,0.0006232494,-3.6195652,-1.6250367,115969,6381328.0,442741.84,8,871140.5,0.0,0.0014085751,15401.4375
674,102,10477,1.2958437e-06,0.00014280198,0.00072427717,-5.8874474,-3.8452659,9229,383620.12,152356.6,0,,,,
675,102,10477,1.5550124e-06,0.00017390223,0.00072427717,-5.808266,-3.7596948,10910,463133.66,273684.16,1,79513.53,0.0,3.110025e-05,121327.56
676,102,10477,3.1100249e-06,0.000354802,0.00072427717,-5.507236,-3.4500139,25179,1287178.1,281973.1,2,824044.5,0.0,0.00018089978,8288.9375
677,102,10477,4.6650375e-06,0.00053596095,0.00072427717,-5.331145,-3.2708669,32109,1767069.2,309384.16,3,479891.12,0.0,0.00018115895,27411.062
678,102,10477,8.293399e-06,0.00096799526,0.0007301052,-5.0812674,-3.0141268,45857,2650761.5,325355.22,4,883692.25,5.828042e-06,0.0004320343,15971.0625
679,102,10477,1.0625919e-05,0.0012297557,0.0009626431,-4.9736333,-2.910181,62637,3572845.0,389052.62,5,922083.5,0.00023253792,0.00026176043,63697.406
680,102,10477,1.5031787e-05,0.0017115504,0.0009626431,-4.8229895,-2.7666104,76354,4301918.0,405158.72,6,729073.0,0.0,0.0004817947,16106.094
681,102,10477,2.4361862e-05,0.002958152,0.0009626431,-4.6132894,-2.5289795,101258,5594525.5,427340.4,7,1292607.5,0.0,0.0012466016,22181.688
682,102,10477,3.0581912e-05,0.0036027047,0.0009626431,-4.5145354,-2.4433713,115969,6468456.0,442741.84,8,873930.5,0.0,0.00064455275,15401.4375
683,103,5802,6.2368167e-06,0.00053948467,0.0,-5.205037,-3.2680209,9229,384052.62,152356.6,0,,,,
684,103,5802,1.12262705e-05,0.001040301,0.0,-4.9497647,-2.982841,10910,463967.66,273684.16,1,79915.03,0.0,0.0005008164,121327.56
685,103,5802,2.6194632e-05,0.0026805839,0.0,-4.5817876,-2.5717707,25179,1289327.1,281973.1,2,825359.5,0.0,0.0016402828,8288.9375
686,103,5802,4.6152447e-05,0.004938312,0.0,-4.3358054,-2.3064215,32109,1771028.2,309384.16,3,481701.12,0.0,0.002257728,27411.062
687,103,5802,0.00011226271,0.012541348,0.0,-3.9497645,-1.9016558,45857,2660815.8,325355.22,4,889787.5,0.0,0.0076030362,15971.0625
688,103,5802,0.00017837297,0.020140855,0.0,-3.748671,-1.6959221,62637,3588991.8,389052.62,5,928176.0,0.0,0.0075995065,63697.406
689,103,5802,0.0002320096,0.02586907,0.0,-3.634494,-1.5872192,76354,4322657.0,405158.72,6,733665.25,0.0,0.005728215,16106.094
690,103,5802,0.00055133464,0.061296802,0.0,-3.2585847,-1.2125622,101258,5643666.5,427340.4,7,1321009.5,0.0,0.035427734,22181.688
691,103,5802,0.0008008073,0.08913835,0.0,-3.096472,-1.0499355,115969,6539917.5,442741.84,8,896251.0,0.0,0.02784155,15401.4375
692,104,5454,1.497133e-06,0.0002071034,0.0,-5.8247395,-3.6838129,9229,384467.62,152356.6,0,,,,
693,104,5454,1.9961774e-06,0.0002939371,0.0,-5.699801,-3.5317457,10910,464556.66,273684.16,1,80089.03,0.0,8.683371e-05,121327.56
694,104,5454,1.1977064e-05,0.001407305,0.0,-4.9216495,-2.8516119,25179,1292147.1,281973.1,2,827590.5,0.0,0.001113368,8288.9375
695,104,5454,1.2476108e-05,0.0015345613,0.00040023806,-4.9039207,-2.8140159,32109,1774103.2,309384.16,3,481956.12,0.00040023806,0.00012725627,27411.062
696,104,5454,2.4453173e-05,0.0028309643,0.00040023806,-4.611665,-2.5480657,45857,2666488.5,325355.22,4,892385.25,0.0,0.001296403,15971.0625
697,104,5454,8.733276e-05,0.0094390055,0.00059777324,-4.0588226,-2.0250738,62637,3607906.0,389052.62,5,941417.5,0.00019753518,0.006608041,63697.406
698,104,5454,0.0001407305,0.015371633,0.0010746844,-3.8516119,-1.81328,76354,4353459.0,405158.72,6,745553.0,0.0004769112,0.0059326272,16106.094
699,104,5454,0.00028844763,0.031128012,0.0010746844,-3.539933,-1.5068486,101258,5706041.5,427340.4,7,1352582.5,0.0,0.01575638,22181.688
700,104,5454,0.00038875552,0.044431012,0.001197953,-3.4103234,-1.3523138,115969,6628949.5,442741.84,8,922908.0,0.00012326858,0.0133030005,15401.4375
701,106,6355,6.465597e-05,0.009075155,0.0,-4.189391,-2.042146,9229,393310.34,152356.6,0,,,,
702,106,6355,9.852338e-05,0.013696869,0.0014254989,-4.0064607,-1.8633786,10910,477902.72,273684.16,1,84592.375,0.0014254989,0.0046217144,121327.56
703,106,6355,0.00016215307,0.021060823,0.0014254989,-3.7900748,-1.6765246,25179,1312668.5,281973.1,2,834765.75,0.0,0.0073639536,8288.9375
704,106,6355,0.00019704676,0.025235685,0.0014254989,-3.7054307,-1.5979849,32109,1798692.6,309384.16,3,486024.12,0.0,0.004174862,27411.062
705,106,6355,0.0003068593,0.037687138,0.0014254989,-3.5130608,-1.4238068,45857,2703210.5,325355.22,4,904517.9,0.0,0.012451453,15971.0625
706,106,6355,0.00044232892,0.05332789,0.0014254989,-3.3542547,-1.2730457,62637,3659868.0,389052.62,5,956657.5,0.0,0.01564075,63697.406
707,106,6355,0.0005203266,0.061591562,0.0018844536,-3.283724,-1.2104788,76354,4413473.0,405158.72,6,753605.0,0.00045895472,0.008263674,16106.094
708,106,6355,0.000661954,0.07718552,0.0018844536,-3.1791723,-1.1124642,101258,5781250.0,427340.4,7,1367777.0,0.0,0.015593957,22181.688
709,106,6355,0.0007204522,0.08325588,0.0018844536,-3.1423948,-1.0795851,115969,6710073.0,442741.84,8,928823.0,0.0,0.0060703605,15401.4375
710,107,7670,8.4986317e-07,0.00017592168,0.00025477112,-6.070651,-3.7546806,9229,393517.34,152356.6,0,,,,
711,107,7670,8.4986317e-07,0.00017592168,0.0011695329,-6.070651,-3.7546806,10910,478109.72,273684.16,1,84592.375,0.0009147618,0.0,121327.56
712,107,7670,4.2493157e-06,0.0005745075,0.0011695329,-5.371681,-3.2407043,25179,1313344.5,281973.1,2,835234.75,0.0,0.00039858583,8288.9375
713,107,7670,1.0198358e-05,0.001161763,0.0011695329,-4.99147,-2.9348824,32109,1800059.6,309384.16,3,486715.12,0.0,0.00058725546,27411.062
714,107,7670,3.9093706e-05,0.004280761,0.0018134785,-4.407893,-2.368479,45857,2708247.5,325355.22,4,908187.9,0.00064394565,0.003118998,15971.0625
715,107,7670,6.373974e-05,0.0066297827,0.0018134785,-4.1955895,-2.1785007,62637,3667669.0,389052.62,5,959421.5,0.0,0.0023490218,63697.406
716,107,7670,0.000101133715,0.010057281,0.0018134785,-3.995104,-1.9975194,76354,4425307.0,405158.72,6,757638.0,0.0,0.003427498,16106.094
717,107,7670,0.00016572332,0.016287629,0.0018134785,-3.7806163,-1.7881421,101258,5800415.0,427340.4,7,1375108.0,0.0,0.006230348,22181.688
718,107,7670,0.00017932113,0.017689902,0.0018134785,-3.7463686,-1.7522745,115969,6730888.0,442741.84,8,930473.0,0.0,0.0014022738,15401.4375
719,108,8576,1.3850496e-05,0.0018077783,0.0,-4.858535,-2.7428548,9229,399782.34,152356.6,0,,,,
720,108,8576,1.5870359e-05,0.002050739,0.0,-4.799413,-2.6880896,10910,485216.72,273684.16,1,85434.375,0.0,0.00024296076,121327.56
721,108,8576,3.347203e-05,0.004342419,0.0,-4.475318,-2.3622682,25179,1328393.5,281973.1,2,843176.75,0.0,0.00229168,8288.9375
722,108,8576,4.8765287e-05,0.006332562,0.0,-4.311889,-2.1984205,32109,1822005.6,309384.16,3,493612.12,0.0,0.0019901427,27411.062
723,108,8576,7.906325e-05,0.010346608,0.0,-4.1020255,-1.985202,45857,2744104.5,325355.22,4,922098.9,0.0,0.0040140464,15971.0625
724,108,8576,0.00010272451,0.01368833,0.0,-3.9883258,-1.8636495,62637,3715107.0,389052.62,5,971002.5,0.0,0.0033417214,63697.406
725,108,8576,0.0001448531,0.020078601,0.0,-3.8390722,-1.6972666,76354,4494891.0,405158.72,6,779784.0,0.0,0.0063902717,16106.094
726,108,8576,0.00018582748,0.02558475,0.0,-3.73089,-1.5920188,101258,5889081.0,427340.4,7,1394190.0,0.0,0.0055061486,22181.688
727,108,8576,0.00022131938,0.031876627,0.0,-3.6549807,-1.4965277,115969,6841359.0,442741.84,8,952278.0,0.0,0.0062918775,15401.4375
728,109,3195,3.5477682e-05,0.005321652,0.0002810373,-4.4500446,-2.2739534,9229,404882.34,152356.6,0,,,,
729,109,3195,4.382537e-05,0.006580219,0.0010926143,-4.3582745,-2.1817596,10910,491522.88,273684.16,1,86640.53,0.00081157696,0.001258567,121327.56
730,109,3195,8.660728e-05,0.012702041,0.0010926143,-4.0624456,-1.8961265,25179,1340566.5,281973.1,2,849043.6,0.0,0.006121822,8288.9375
731,109,3195,0.00017112764,0.024508454,0.0010926143,-3.7666798,-1.610684,32109,1845493.2,309384.16,3,504926.75,0.0,0.011806413,27411.062
732,109,3195,0.00031408182,0.044293042,0.0010926143,-3.502957,-1.3536645,45857,2786552.8,325355.22,4,941059.5,0.0,0.019784588,15971.0625
733,109,3195,0.00043721026,0.05983627,0.0010926143,-3.3593097,-1.2230355,62637,3772451.0,389052.62,5,985898.25,0.0,0.015543226,63697.406
734,109,3195,0.00048312254,0.064664006,0.0010926143,-3.3159428,-1.1893374,76354,4556861.5,405158.72,6,784410.5,0.0,0.004827738,16106.094
735,109,3195,0.0005864252,0.074884094,0.0010926143,-3.2317874,-1.1256105,101258,5960846.0,427340.4,7,1403984.5,0.0,0.010220088,22181.688
736,109,3195,0.0006459025,0.08064883,0.0010926143,-3.1898332,-1.0934019,115969,6918648.5,442741.84,8,957802.5,0.0,0.0057647377,15401.4375
737,110,3120,0.00013653879,0.038386904,0.0017869894,-3.864744,-1.4158169,25179,1370929.9,281973.1,2,,,,
738,110,3120,0.00028192732,0.074804716,0.002826966,-3.5498629,-1.126071,32109,1904662.6,309384.16,3,533732.75,0.0010399767,0.036417812,27411.062
739,110,3120,0.0006055748,0.16954808,0.0033049984,-3.217832,-0.77070713,45857,2920662.5,325355.22,4,1015999.9,0.00047803228,0.09474336,15971.0625
740,110,3120,0.00076992705,0.22143653,0.0033049984,-3.1135504,-0.6547507,62637,3947603.8,389052.62,5,1026941.25,0.0,0.05188845,63697.406
741,110,3120,0.00080406177,0.23351863,0.0033049984,-3.0947106,-0.63167846,76354,4741571.0,405158.72,6,793967.25,0.0,0.0120821,16106.094
742,110,3120,0.00087865244,0.25518152,0.0033049984,-3.0561829,-0.5931508,101258,6162690.5,427340.4,7,1421119.5,0.0,0.02166289,22181.688
743,110,3120,0.0009115229,0.26314145,0.0033049984,-3.0402324,-0.57981074,115969,7126789.0,442741.84,8,964098.5,0.0,0.007959932,15401.4375
744,111,13450,5.0890196e-07,6.2849394e-05,0.0004461264,-6.293366,-4.201699,9229,405129.34,152356.6,0,,,,
745,111,13450,5.0890196e-07,6.2849394e-05,0.0004461264,-6.293366,-4.201699,10910,491769.88,273684.16,1,86640.53,0.0,0.0,121327.56
746,111,13450,1.272255e-06,0.000181678,0.0004461264,-5.895426,-3.7406976,25179,1371643.9,281973.1,2,879874.0,0.0,0.000118828604,8288.9375
747,111,13450,1.5267059e-06,0.00020585084,0.0004461264,-5.8162446,-3.6864474,32109,1905471.6,309384.16,3,533827.75,0.0,2.4172841e-05,27411.062
748,111,13450,2.0356078e-06,0.00028116835,0.0004461264,-5.691306,-3.5510335,45857,2921767.5,325355.22,4,1016295.9,0.0,7.531751e-05,15971.0625
749,111,13450,2.2900588e-06,0.00034172766,0.0004461264,-5.6401534,-3.4663198,62637,3948946.8,389052.62,5,1027179.25,0.0,6.055931e-05,63697.406
750,111,13450,2.7989608e-06,0.00040177812,0.0004461264,-5.5530033,-3.3960137,76354,4743150.0,405158.72,6,794203.25,0.0,6.0050457e-05,16106.094
751,111,13450,3.3078627e-06,0.0004712432,0.0004461264,-5.4804525,-3.3267548,101258,6164542.5,427340.4,7,1421392.5,0.0,6.946508e-05,22181.688
752,111,13450,3.3078627e-06,0.0004712432,0.0004461264,-5.4804525,-3.3267548,115969,7128641.0,442741.84,8,964098.5,0.0,0.0,15401.4375
753,112,6364,1.393534e-05,0.003019681,3.8542043e-05,-4.8558826,-2.5200388,9229,407946.34,152356.6,0,,,,
754,112,6364,2.1438984e-05,0.0045525683,0.0015765373,-4.6687956,-2.3417435,10910,496016.88,273684.16,1,88070.53,0.0015379952,0.0015328873,121327.56
755,112,6364,2.679873e-05,0.00533518,0.0015765373,-4.5718856,-2.272851,25179,1376621.0,281973.1,2,880604.1,0.0,0.0007826118,8288.9375
756,112,6364,3.108653e-05,0.006058542,0.0015765373,-4.5074277,-2.2176318,32109,1911123.5,309384.16,3,534502.5,0.0,0.00072336197,27411.062
757,112,6364,9.325959e-05,0.017340861,0.0015765373,-4.0303063,-1.7609293,45857,2937944.5,325355.22,4,1026821.0,0.0,0.011282319,15971.0625
758,112,6364,0.00031622502,0.052531485,0.0015765373,-3.5000038,-1.2795804,62637,3997952.2,389052.62,5,1060007.8,0.0,0.035190623,63697.406
759,112,6364,0.0003944773,0.06381178,0.0015765373,-3.4039779,-1.1950991,76354,4802678.5,405158.72,6,804726.25,0.0,0.0112802945,16106.094
760,112,6364,0.0006313781,0.1038043,0.0015765373,-3.1997106,-0.9837847,101258,6261379.5,427340.4,7,1458701.0,0.0,0.03999252,22181.688
761,112,6364,0.00067425607,0.112603076,0.0015765373,-3.1711752,-0.94844973,115969,7233686.0,442741.84,8,972306.5,0.0,0.008798778,15401.4375
762,113,1961,0.00012068678,0.019341098,0.0,-3.9183402,-1.7135189,9229,440478.84,152356.6,0,,,,
763,113,1961,0.00012425389,0.019882001,0.00035664553,-3.90569,-1.7015399,10910,529459.2,273684.16,1,88980.34,0.00035664553,0.00054090284,121327.56
764,113,1961,0.0001539797,0.024387129,0.00035664553,-3.8125365,-1.6128393,25179,1417641.1,281973.1,2,888181.94,0.0,0.0045051277,8288.9375
765,113,1961,0.00017894937,0.028303036,0.0008045873,-3.7472699,-1.548167,32109,1958730.4,309384.16,3,541089.25,0.0004479418,0.003915908,27411.062
766,113,1961,0.00021580937,0.03390458,0.0008045873,-3.6659298,-1.4697417,45857,2994973.2,325355.22,4,1036242.9,0.0,0.005601542,15971.0625
767,113,1961,0.00025148035,0.03851336,0.0008045873,-3.599496,-1.4143887,62637,4062733.2,389052.62,5,1067760.0,0.0,0.00460878,63697.406
768,113,1961,0.00025920905,0.039552793,0.0008045873,-3.58635,-1.4028229,76354,4869208.0,405158.72,6,806474.75,0.0,0.0010394342,16106.094
769,113,1961,0.00027763905,0.04166494,0.0008045873,-3.5565195,-1.3802292,101258,6331461.5,427340.4,7,1462253.5,0.0,0.0021121465,22181.688
770,113,1961,0.00029250197,0.04346053,0.0008045873,-3.5338712,-1.361905,115969,7306788.5,442741.84,8,975327.0,0.0,0.0017955899,15401.4375
771,114,14114,2.9941197e-07,4.0420615e-05,0.00048553347,-6.5237308,-4.393397,25179,1417776.1,281973.1,2,,,,
772,114,14114,5.9882393e-07,0.00010599183,0.00048553347,-6.222701,-3.9747276,32109,1959084.4,309384.16,3,541308.25,0.0,6.5571214e-05,27411.062
773,114,14114,5.9882393e-07,0.00010599183,0.00048553347,-6.222701,-3.9747276,45857,2995327.2,325355.22,4,1036242.9,0.0,0.0,15971.0625
774,114,14114,1.4970598e-06,0.0003098914,0.00048553347,-5.824761,-3.5087905,62637,4063768.2,389052.62,5,1068441.0,0.0,0.00020389956,63697.406
775,114,14114,2.0958837e-06,0.00038234907,0.0004925083,-5.6786327,-3.41754,76354,4870485.0,405158.72,6,806716.75,6.9748203e-06,7.245768e-05,16106.094
776,114,14114,2.0958837e-06,0.00038234907,0.0004925083,-5.6786327,-3.41754,101258,6332738.5,427340.4,7,1462253.5,0.0,0.0,22181.688
777,114,14114,2.3952957e-06,0.00041438616,0.0004925083,-5.6206408,-3.3825948,115969,7308172.5,442741.84,8,975434.0,0.0,3.203709e-05,15401.4375
778,115,4470,0.0001310067,0.017194629,0.0,-3.8827064,-1.7646072,25179,1429063.6,281973.1,2,,,,
779,115,4470,0.00023307005,0.032879524,0.0,-3.6325135,-1.4830744,32109,1980668.2,309384.16,3,551604.6,0.0,0.015684895,27411.062
780,115,4470,0.0006931168,0.102006145,0.001526388,-3.1591935,-0.99137366,45857,3062289.8,325355.22,4,1081621.5,0.001526388,0.06912662,15971.0625
781,115,4470,0.0008820102,0.13347754,0.001526388,-3.0545263,-0.8745918,62637,4151390.2,389052.62,5,1089100.5,0.0,0.031471394,63697.406
782,115,4470,0.0009642702,0.14627826,0.001526388,-3.0158012,-0.8348202,76354,4966510.0,405158.72,6,815119.75,0.0,0.012800723,16106.094
783,115,4470,0.0011866769,0.17661707,0.001526388,-2.9256675,-0.7529673,101258,6448679.5,427340.4,7,1482169.5,0.0,0.030338809,22181.688
784,115,4470,0.0012308536,0.18319203,0.0024034716,-2.9097936,-0.73709345,115969,7428430.0,442741.84,8,979750.5,0.0008770836,0.0065749586,15401.4375
785,116,18990,8.1143804e-07,0.00022639122,0.0,-6.0907445,-3.6451404,9229,443268.84,152356.6,0,,,,
786,116,18990,8.9258185e-07,0.00024903033,0.00014062814,-6.049352,-3.6037478,10910,532528.2,273684.16,1,89259.34,0.00014062814,2.2639113e-05,121327.56
787,116,18990,1.2171571e-06,0.00041991918,0.00014062814,-5.9146533,-3.3768344,25179,1434238.6,281973.1,2,901710.44,0.0,0.00017088884,8288.9375
788,116,18990,2.028595e-06,0.0006998653,0.00014062814,-5.692805,-3.1549857,32109,1989293.2,309384.16,3,555054.6,0.0,0.0002799461,27411.062
789,116,18990,2.515458e-06,0.000867833,0.00014062814,-5.599383,-3.061564,45857,3072984.8,325355.22,4,1083691.5,0.0,0.0001679677,15971.0625
790,116,18990,3.0834644e-06,0.0010637953,0.00014062814,-5.510961,-2.973142,62637,4164500.2,389052.62,5,1091515.5,0.0,0.00019596232,63697.406
791,116,18990,4.3817654e-06,0.0015117091,0.00014062814,-5.3583508,-2.8205318,76354,4985140.0,405158.72,6,820639.75,0.0,0.00044791377,16106.094
792,116,18990,4.8686284e-06,0.0016796767,0.00014756867,-5.3125935,-2.7747743,101258,6469379.5,427340.4,7,1484239.5,6.940536e-06,0.00016796764,22181.688
793,116,18990,5.9234976e-06,0.0020436067,0.00014756867,-5.2274218,-2.6896026,115969,7453615.0,442741.84,8,984235.5,0.0,0.00036393,15401.4375
794,118,4537,1.672101e-05,0.0025230146,0.0,-4.7767377,-2.5980802,9229,445984.84,152356.6,0,,,,
795,118,4537,2.415257e-05,0.00358387,0.00022703137,-4.617037,-2.4456477,10910,536386.2,273684.16,1,90401.34,0.00022703137,0.0010608553,121327.56
796,118,4537,4.3660413e-05,0.0061384686,0.00022703137,-4.3599124,-2.21194,25179,1440846.6,281973.1,2,904460.44,0.0,0.0025545987,8288.9375
797,118,4537,5.016303e-05,0.006828674,0.00022703137,-4.2996163,-2.1656637,32109,1996644.2,309384.16,3,555797.6,0.0,0.0006902055,27411.062
798,118,4537,0.00012912335,0.01576919,0.00022703137,-3.8889952,-1.8021907,45857,3089960.0,325355.22,4,1093315.8,0.0,0.008940515,15971.0625
799,118,4537,0.00041988314,0.048441898,0.00022703137,-3.3768716,-1.3147788,62637,4216647.5,389052.62,5,1126687.5,0.0,0.03267271,63697.406
800,118,4537,0.0005731591,0.06363193,0.00022703137,-3.2417247,-1.196325,76354,5053639.0,405158.72,6,836991.5,0.0,0.015190031,16106.094
801,118,4537,0.00082211633,0.088905744,0.0015229096,-3.0850668,-1.0510702,101258,6565085.5,427340.4,7,1511446.5,0.0012958782,0.025273815,22181.688
802,118,4537,0.0009187266,0.099417865,0.001998431,-3.0368137,-1.0025356,115969,7560637.5,442741.84,8,995552.0,0.00047552143,0.010512121,15401.4375
803,119,3480,7.919042e-05,0.009870256,0.0,-4.1013274,-2.0056715,9229,456703.84,152356.6,0,,,,
804,119,3480,9.852761e-05,0.012106925,0.0010103427,-4.006442,-1.9169661,10910,549534.2,273684.16,1,92830.34,0.0010103427,0.002236669,121327.56
805,119,3480,0.00016114328,0.018817438,0.0010103427,-3.7927878,-1.7254395,25179,1461282.1,281973.1,2,911747.94,0.0,0.0067105126,8288.9375
806,119,3480,0.00018140131,0.021251861,0.0010103427,-3.7413595,-1.672603,32109,2019723.5,309384.16,3,558441.4,0.0,0.0024344232,27411.062
807,119,3480,0.00022744224,0.026363725,0.0010103427,-3.6431289,-1.5789932,45857,3118590.8,325355.22,4,1098867.2,0.0,0.005111864,15971.0625
808,119,3480,0.0003029494,0.0345034,0.0022076033,-3.5186298,-1.462138,62637,4254118.0,389052.62,5,1135527.2,0.0011972606,0.0081396755,63697.406
